repo_id,full_name,owner,owner_id,repo_name,description,language,topics,stars_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,default_branch,archived,disabled,is_fork,license,html_url,source_topic,collected_at
552661142,langchain-ai/langchain,langchain-ai,126733545,langchain,The agent engineering platform.,Python,agents|ai|ai-agents|anthropic|chatgpt|deepagents|enterprise|framework|gemini|generative-ai|langchain|langgraph|llm|multiagent|open-source|openai|pydantic|python|rag|typescript,139206,23077,139206,414,571963,2022-10-17T02:58:36Z,2026-06-13T20:04:36Z,2026-06-13T09:04:53Z,master,False,False,False,MIT,https://github.com/langchain-ai/langchain,python,2026-06-13T20:46:26.596788+00:00
14098069,justjavac/free-programming-books-zh_CN,justjavac,359395,free-programming-books-zh_CN,:books: 免费的计算机编程类中文书籍，欢迎投稿,,android|angular|books|free|ios|javascript|kotlin|pdf|programming|python|react|react-native|swift|vue,117105,28233,117105,32,1059,2013-11-04T01:59:19Z,2026-06-13T20:22:19Z,2024-07-15T08:55:20Z,main,False,False,False,GPL-3.0,https://github.com/justjavac/free-programming-books-zh_CN,python,2026-06-13T20:46:26.596793+00:00
589831718,Comfy-Org/ComfyUI,Comfy-Org,166579949,ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,ai|comfy|comfyui|python|pytorch|stable-diffusion,116861,13672,116861,4121,90643,2023-01-17T03:15:56Z,2026-06-13T20:32:48Z,2026-06-13T19:50:31Z,master,False,False,False,GPL-3.0,https://github.com/Comfy-Org/ComfyUI,python,2026-06-13T20:46:26.596799+00:00
793375104,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,31396011,awesome-llm-apps,"100+ AI Agent & RAG apps you can actually run — clone, customize, ship.",Python,agents|llms|python|rag,114445,16987,114445,14,207811,2024-04-29T05:30:25Z,2026-06-13T20:23:11Z,2026-06-13T04:52:12Z,main,False,False,False,Apache-2.0,https://github.com/Shubhamsaboo/awesome-llm-apps,python,2026-06-13T20:46:26.596806+00:00
160919119,fastapi/fastapi,fastapi,156354296,fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",Python,api|async|asyncio|fastapi|framework|json|json-schema|openapi|openapi3|pydantic|python|python-types|python3|redoc|rest|starlette|swagger|swagger-ui|uvicorn|web,99170,9432,99170,94,48639,2018-12-08T08:21:47Z,2026-06-13T19:32:25Z,2026-06-13T18:22:49Z,master,False,False,False,MIT,https://github.com/fastapi/fastapi,python,2026-06-13T20:46:26.596818+00:00
881458615,browser-use/browser-use,browser-use,192012301,browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,Python,ai-agents|ai-tools|browser-automation|browser-use|llm|playwright|python,98671,11009,98671,293,33064,2024-10-31T16:00:56Z,2026-06-13T20:40:07Z,2026-06-13T03:33:33Z,main,False,False,False,MIT,https://github.com/browser-use/browser-use,python,2026-06-13T20:46:26.596824+00:00
33614304,nvbn/thefuck,nvbn,1114542,thefuck,Magnificent app which corrects your previous console command.,Python,python|shell,97328,3945,97328,452,4043,2015-04-08T15:08:04Z,2026-06-13T20:24:17Z,2024-07-19T14:56:13Z,master,False,False,False,MIT,https://github.com/nvbn/thefuck,python,2026-06-13T20:46:26.596829+00:00
4164482,django/django,django,27804,django,The Web framework for perfectionists with deadlines.,Python,apps|django|framework|models|orm|python|templates|views|web,87853,33855,87853,450,280574,2012-04-28T02:47:18Z,2026-06-13T20:36:01Z,2026-06-11T20:27:10Z,main,False,False,False,BSD-3-Clause,https://github.com/django/django,python,2026-06-13T20:46:26.596836+00:00
12888993,home-assistant/core,home-assistant,13844975,core,:house_with_garden: Open source home automation that puts local control and privacy first.,Python,asyncio|hacktoberfest|home-automation|internet-of-things|iot|mqtt|python|raspberry-pi,87701,37666,87701,3453,841320,2013-09-17T07:29:48Z,2026-06-13T20:30:40Z,2026-06-13T20:26:58Z,dev,False,False,False,Apache-2.0,https://github.com/home-assistant/core,python,2026-06-13T20:46:26.596843+00:00
32689863,3b1b/manim,3b1b,11601040,manim,Animation engine for explanatory math videos,Python,3b1b-videos|animation|explanatory-math-videos|python,87568,7309,87568,494,76625,2015-03-22T18:50:58Z,2026-06-13T20:38:25Z,2026-04-18T13:59:18Z,master,False,False,False,MIT,https://github.com/3b1b/manim,python,2026-06-13T20:46:26.596849+00:00
770153867,harry0703/MoneyPrinterTurbo,harry0703,4928832,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,Python,ai|automation|chatgpt|moviepy|python|shortvideo|tiktok,87236,12483,87236,37,532878,2024-03-11T02:57:34Z,2026-06-13T20:45:20Z,2026-06-13T02:29:51Z,main,False,False,False,MIT,https://github.com/harry0703/MoneyPrinterTurbo,python,2026-06-13T20:46:26.596860+00:00
699532645,astral-sh/uv,astral-sh,115962839,uv,"An extremely fast Python package and project manager, written in Rust.",Rust,packaging|python|resolver|uv,86335,3195,86335,2700,163182,2023-10-02T20:24:11Z,2026-06-13T20:20:01Z,2026-06-13T20:19:57Z,main,False,False,False,Apache-2.0,https://github.com/astral-sh/uv,python,2026-06-13T20:46:26.596866+00:00
162998479,sherlock-project/sherlock,sherlock-project,48293496,sherlock,Hunt down social media accounts by username across social networks,Python,cli|cti|cybersecurity|forensics|hacktoberfest|information-gathering|infosec|linux|osint|pentesting|python|python3|reconnaissance|redteam|sherlock|tools,84961,9924,84961,286,18603,2018-12-24T14:30:48Z,2026-06-13T19:16:12Z,2026-06-13T06:30:41Z,master,False,False,False,MIT,https://github.com/sherlock-project/sherlock,python,2026-06-13T20:46:26.596872+00:00
212639071,bregman-arie/devops-exercises,bregman-arie,10349437,devops-exercises,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",Python,ansible|aws|azure|coding|containers|devops|docker|git|interview|interview-questions|kubernetes|linux|openstack|production-engineer|prometheus|python|sql|sre|terraform,82750,19531,82750,47,8007,2019-10-03T17:31:21Z,2026-06-13T20:31:29Z,2025-12-27T14:22:30Z,master,False,False,False,NOASSERTION,https://github.com/bregman-arie/devops-exercises,python,2026-06-13T20:46:26.596877+00:00
596892,pallets/flask,pallets,16748505,flask,The Python micro framework for building web applications.,Python,flask|jinja|pallets|python|web-framework|werkzeug|wsgi,71638,16874,71638,4,12008,2010-04-06T11:11:59Z,2026-06-13T16:35:08Z,2026-06-10T18:03:29Z,main,False,False,False,BSD-3-Clause,https://github.com/pallets/flask,python,2026-06-13T20:46:26.596884+00:00
979115477,bytedance/deer-flow,bytedance,4158466,deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",Python,agent|agentic|agentic-framework|agentic-workflow|ai|ai-agents|deep-research|harness|langchain|langgraph|langmanus|llm|multi-agent|nodejs|podcast|python|superagent|typescript,71112,9634,71112,942,38015,2025-05-07T02:50:19Z,2026-06-13T18:47:43Z,2026-06-13T15:27:17Z,main,False,False,False,MIT,https://github.com/bytedance/deer-flow,python,2026-06-13T20:46:26.596890+00:00
3638964,ansible/ansible,ansible,1507452,ansible,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",Python,ansible|python,68906,24091,68906,787,265182,2012-03-06T14:58:02Z,2026-06-13T20:39:04Z,2026-06-12T13:08:36Z,devel,False,False,False,GPL-3.0,https://github.com/ansible/ansible,python,2026-06-13T20:46:26.596895+00:00
765083837,opendatalab/MinerU,opendatalab,97503431,MinerU,Transforms complex documents like PDFs and Office docs into LLM-ready markdown/JSON for your Agentic workflows.,Python,ai4science|document-analysis|docx|extract-data|layout-analysis|ocr|parser|pdf|pdf-converter|pdf-extractor-llm|pdf-extractor-pretrain|pdf-extractor-rag|pdf-parser|pptx|python|xlsx,67435,5680,67435,20,155002,2024-02-29T08:52:34Z,2026-06-13T20:11:46Z,2026-06-11T22:56:06Z,master,False,False,False,NOASSERTION,https://github.com/opendatalab/MinerU,python,2026-06-13T20:46:26.596902+00:00
1010681419,shareAI-lab/learn-claude-code,shareAI-lab,189210346,learn-claude-code,"Bash is all you need -  A nano claude code–like 「agent harness」, built from 0 to 1",Python,agent|agent-development|ai-agent|claude|claude-code|educational|llm|python|teaching|tutorial,66388,10819,66388,69,1721,2025-06-29T15:34:15Z,2026-06-13T19:00:59Z,2026-06-07T04:39:59Z,main,False,False,False,MIT,https://github.com/shareAI-lab/learn-claude-code,python,2026-06-13T20:46:26.596908+00:00
71948498,localstack/localstack,localstack,28732122,localstack,💻 A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline,Python,aws|cloud|continuous-integration|developer-tools|localstack|python|testing,65046,4734,65046,0,57561,2016-10-25T23:48:03Z,2026-06-13T18:07:42Z,2026-03-23T08:52:01Z,main,True,False,False,NOASSERTION,https://github.com/localstack/localstack,python,2026-06-13T20:46:26.596913+00:00
872119017,D4Vinci/Scrapling,D4Vinci,20604835,Scrapling,🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!,Python,ai|ai-scraping|automation|crawler|crawling|crawling-python|data|data-extraction|mcp|mcp-server|playwright|python|scraping|selectors|stealth|web-scraper|web-scraping|web-scraping-python|webscraping|xpath,63466,6183,63466,6,8737,2024-10-13T20:29:53Z,2026-06-13T20:35:51Z,2026-06-07T18:42:12Z,main,False,False,False,BSD-3-Clause,https://github.com/D4Vinci/Scrapling,python,2026-06-13T20:46:26.596919+00:00
27574418,ryanoasis/nerd-fonts,ryanoasis,8083459,nerd-fonts,"Iconic font aggregator, collection, & patcher. 3,600+ icons, 50+ patched fonts: Hack, Source Code Pro, more. Glyph collections: Font Awesome, Material Design Icons, Octicons, & more",CSS,font|font-awesome|fonts|hacktoberfest|icon-font|iconic-fonts|octicons|patched-fonts|patcher|powerline|python|shell|statusline,63336,3901,63336,76,27438617,2014-12-05T04:31:17Z,2026-06-13T17:49:59Z,2026-03-17T19:17:14Z,master,False,False,False,NOASSERTION,https://github.com/ryanoasis/nerd-fonts,python,2026-06-13T20:46:26.596924+00:00
571186647,pathwaycom/pathway,pathwaycom,25750857,pathway,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG.",Python,batch-processing|data-analytics|data-pipelines|data-processing|dataflow|etl|etl-framework|iot-analytics|kafka|machine-learning-algorithms|pathway|python|real-time|rust|stream-processing|streaming|time-series-analysis,62998,1679,62998,38,144765,2022-11-27T13:01:14Z,2026-06-13T20:39:57Z,2026-06-13T05:28:14Z,main,False,False,False,NOASSERTION,https://github.com/pathwaycom/pathway,python,2026-06-13T20:46:26.596930+00:00
529502,scrapy/scrapy,scrapy,733635,scrapy,"Scrapy, a fast high-level web crawling & scraping framework for Python.",Python,crawler|crawling|framework|hacktoberfest|python|scraping|web-scraping|web-scraping-python,62238,11647,62238,619,30502,2010-02-22T02:01:14Z,2026-06-13T20:24:37Z,2026-06-12T14:15:36Z,master,False,False,False,BSD-3-Clause,https://github.com/scrapy/scrapy,python,2026-06-13T20:46:26.596936+00:00
228016443,youngyangyang04/leetcode-master,youngyangyang04,8636020,leetcode-master,《代码随想录》LeetCode 刷题攻略：200道经典题目刷题顺序，共60w字的详细图解，视频难点剖析，50余张思维导图，支持C++，Java，Python，Go，JavaScript等多语言版本，从此算法学习不再迷茫！🔥🔥 来看看，你会发现相见恨晚！🚀 ,Shell,algorithm|cpp|go|interview|java|javascript|leetcode|offer|programmer|python,61667,12330,61667,247,100340,2019-12-14T12:05:42Z,2026-06-13T20:46:12Z,2026-04-30T09:36:11Z,master,False,False,False,,https://github.com/youngyangyang04/leetcode-master,python,2026-06-13T20:46:26.596942+00:00
974186260,sansan0/TrendRadar,sansan0,77180927,TrendRadar,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 +  RSS 订阅，支持关键词精准筛选。AI 智能筛选新闻 + AI 翻译 +  AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。",Python,ai|bark|data-analysis|docker|hot-news|llm|mail|mcp|mcp-server|news|ntfy|python|rss|trending-topics|wechat|wework,59384,24645,59384,45,32200,2025-04-28T11:42:16Z,2026-06-13T19:18:51Z,2026-06-13T00:32:33Z,master,False,False,False,GPL-3.0,https://github.com/sansan0/TrendRadar,python,2026-06-13T20:46:26.596947+00:00
656099147,mem0ai/mem0,mem0ai,137054526,mem0,Universal memory layer for AI Agents,Python,agents|ai|ai-agents|application|chatbots|chatgpt|genai|llm|long-term-memory|memory|memory-management|python|rag|state-management,58488,6720,58488,392,57567,2023-06-20T08:58:36Z,2026-06-13T20:25:55Z,2026-06-13T20:13:29Z,main,False,False,False,Apache-2.0,https://github.com/mem0ai/mem0,python,2026-06-13T20:46:26.596953+00:00
220809393,Textualize/rich,Textualize,93378883,rich,Rich is a Python library for rich text and beautiful formatting in the terminal.,Python,ansi-colors|emoji|markdown|progress-bar|progress-bar-python|python|python-library|python3|rich|syntax-highlighting|tables|terminal|terminal-color|traceback|tracebacks-rich|tui,56620,2178,56620,344,50508,2019-11-10T15:28:09Z,2026-06-13T16:48:29Z,2026-04-12T09:40:10Z,master,False,False,False,MIT,https://github.com/Textualize/rich,python,2026-06-13T20:46:26.596960+00:00
127407957,azl397985856/leetcode,azl397985856,12479470,leetcode,LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。),JavaScript,algo|algorithm|algorithms|algorithms-datastructures|computer-science|cpp|data-structures|interview|java|javascript|leetcode|leetcode-solutions|python|tree,55759,9410,55759,10,126606,2018-03-30T09:13:51Z,2026-06-13T15:26:30Z,2025-07-16T09:42:17Z,master,False,False,False,NOASSERTION,https://github.com/azl397985856/leetcode,python,2026-06-13T20:46:26.596966+00:00
1201656210,MemPalace/mempalace,MemPalace,275135684,mempalace,The best-benchmarked open-source AI memory system. And it's free.,Python,ai|chromadb|llm|mcp|memory|python,55523,7201,55523,606,21003,2026-04-05T01:12:07Z,2026-06-13T20:39:48Z,2026-06-12T07:54:07Z,develop,False,False,False,MIT,https://github.com/MemPalace/mempalace,python,2026-06-13T20:46:26.596972+00:00
634224458,AntonOsika/gpt-engineer,AntonOsika,4467025,gpt-engineer,CLI platform to experiment with codegen. Precursor to: https://lovable.dev,Python,ai|autonomous-agent|code-generation|codebase-generation|codegen|coding-assistant|gpt-4|gpt-engineer|openai|python,55202,7312,55202,71,20474,2023-04-29T12:52:15Z,2026-06-13T20:36:19Z,2025-05-14T10:15:10Z,main,True,False,False,MIT,https://github.com/AntonOsika/gpt-engineer,python,2026-06-13T20:46:26.596977+00:00
1362490,psf/requests,psf,50630501,requests,"A simple, yet elegant, HTTP library.",Python,client|cookies|forhumans|http|humans|python|python-requests|requests,54038,9969,54038,229,13550,2011-02-13T18:38:17Z,2026-06-13T18:40:24Z,2026-06-09T15:46:02Z,main,False,False,False,Apache-2.0,https://github.com/psf/requests,python,2026-06-13T20:46:26.596993+00:00
19745004,odoo/odoo,odoo,6368483,odoo,Odoo. Open Source Apps To Grow Your Business.,Python,apps|business|erp|management|odoo|odoo-apps|python,52388,32787,52388,9742,16040287,2014-05-13T15:38:58Z,2026-06-13T19:29:16Z,2026-06-13T20:19:38Z,19.0,False,False,False,NOASSERTION,https://github.com/odoo/odoo,python,2026-06-13T20:46:26.596998+00:00
91629816,freqtrade/freqtrade,freqtrade,37536846,freqtrade,"Free, open source crypto trading bot",Python,algorithmic-trading|bitcoin|cryptocurrencies|cryptocurrency|freqtrade|python|telegram-bot|trade|trading-bot,51414,10706,51414,32,739890,2017-05-17T23:48:53Z,2026-06-13T19:39:44Z,2026-06-13T07:33:22Z,develop,False,False,False,GPL-3.0,https://github.com/freqtrade/freqtrade,python,2026-06-13T20:46:26.597003+00:00
568098118,makeplane/plane,makeplane,115727700,plane,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage.",TypeScript,boards|bug-tracker|django|docker|gantt|issue-tracker|jira|jira-alternative|kanban|linear|postgresql|product-management|project-management|project-planning|python|react|redis|typescipt|vite|work-management,50761,4498,50761,894,287248,2022-11-19T12:55:01Z,2026-06-13T19:23:14Z,2026-06-10T10:47:08Z,preview,False,False,False,AGPL-3.0,https://github.com/makeplane/plane,python,2026-06-13T20:46:26.597009+00:00
109343098,serhii-londar/open-source-mac-os-apps,serhii-londar,15808174,open-source-mac-os-apps,🚀 Awesome list of open source applications for macOS. https://t.me/s/opensourcemacosapps,,applications|apps|awesome|awesome-list|c|c-plus-plus|hacktoberfest|javascript|mac|macos|macos-application|macosx|objective-c|open-source|opensource|python|ruby|swift,49064,2585,49064,112,5804,2017-11-03T02:35:33Z,2026-06-13T19:43:16Z,2026-04-15T22:47:24Z,master,False,False,False,CC0-1.0,https://github.com/serhii-londar/open-source-mac-os-apps,python,2026-06-13T20:46:26.597015+00:00
65388917,jakevdp/PythonDataScienceHandbook,jakevdp,781659,PythonDataScienceHandbook,Python Data Science Handbook: full text in Jupyter Notebooks,Jupyter Notebook,jupyter-notebook|matplotlib|numpy|pandas|python|scikit-learn,48525,18980,48525,230,43642,2016-08-10T14:24:36Z,2026-06-13T19:42:59Z,2024-06-26T19:17:33Z,master,False,False,False,MIT,https://github.com/jakevdp/PythonDataScienceHandbook,python,2026-06-13T20:46:26.597020+00:00
523043277,astral-sh/ruff,astral-sh,115962839,ruff,"An extremely fast Python linter and code formatter, written in Rust.",Rust,linter|pep8|python|python3|ruff|rust|rustpython|static-analysis|static-code-analysis|style-guide|styleguide,47960,2148,47960,2004,154108,2022-08-09T17:17:44Z,2026-06-13T19:53:47Z,2026-06-13T20:32:00Z,main,False,False,False,MIT,https://github.com/astral-sh/ruff,python,2026-06-13T20:46:26.597026+00:00
163591278,GitHubDaily/GitHubDaily,GitHubDaily,46262515,GitHubDaily,"坚持分享 GitHub 上高质量、有趣实用的开源技术教程、开发者工具、编程网站、技术资讯。A list cool, interesting projects of GitHub.",,ai|algorithms-and-data-structures|backend|developer-tools|development|frontend|github|java|javascript|kubernetes|linux|markdown|open-source|python|tutorials|web,46766,4640,46766,642,3027,2018-12-30T13:56:58Z,2026-06-13T16:14:14Z,2025-12-31T18:59:20Z,master,False,False,False,,https://github.com/GitHubDaily/GitHubDaily,python,2026-06-13T20:46:26.597031+00:00
5625464,pyenv/pyenv,pyenv,16530698,pyenv,Simple Python version management,Shell,python|shell,44885,3250,44885,56,6718,2012-08-31T06:57:52Z,2026-06-13T14:25:02Z,2026-06-12T12:34:14Z,master,False,False,False,MIT,https://github.com/pyenv/pyenv,python,2026-06-13T20:46:26.597036+00:00
873328,getsentry/sentry,getsentry,1396951,sentry,Developer-first error tracking and performance monitoring,Python,apm|crash-reporting|crash-reports|csp-report|devops|django|error-logging|error-monitoring|fair-source|hacktoberfest|monitor|monitoring|python|sentry|tag-production,44098,4727,44098,2101,891954,2010-08-30T22:06:41Z,2026-06-13T12:53:23Z,2026-06-13T17:26:14Z,master,False,False,False,NOASSERTION,https://github.com/getsentry/sentry,python,2026-06-13T20:46:26.597041+00:00
519832,mitmproxy/mitmproxy,mitmproxy,4652787,mitmproxy,An interactive TLS-capable intercepting HTTP proxy for penetration testers and software developers.,Python,debugging|http|http2|man-in-the-middle|mitmproxy|proxy|python|security|ssl|tls|websocket,43897,4585,43897,443,69042,2010-02-16T04:10:13Z,2026-06-13T17:09:18Z,2026-06-05T14:02:20Z,main,False,False,False,MIT,https://github.com/mitmproxy/mitmproxy,python,2026-06-13T20:46:26.597047+00:00
172227885,fastapi/full-stack-fastapi-template,fastapi,156354296,full-stack-fastapi-template,"Full stack, modern web application template. Using FastAPI, React, SQLModel, PostgreSQL, Docker, GitHub Actions, automatic HTTPS and more.",TypeScript,backend|chakra-ui|docker|fastapi|frontend|json|json-schema|jwt|letsencrypt|openapi|postgresql|python|react|sqlmodel|swagger|tanstack-query|tanstack-router|traefik|typescript,43659,8652,43659,16,6097,2019-02-23T15:08:34Z,2026-06-13T20:07:56Z,2026-06-13T10:16:31Z,master,False,False,False,MIT,https://github.com/fastapi/full-stack-fastapi-template,python,2026-06-13T20:46:26.597053+00:00
17165658,apache/spark,apache,47359,spark,Apache Spark - A unified analytics engine for large-scale data processing,Scala,big-data|java|jdbc|python|r|scala|spark|sql,43448,29219,43448,408,567253,2014-02-25T08:00:08Z,2026-06-13T19:54:09Z,2026-06-13T19:54:26Z,master,False,False,False,Apache-2.0,https://github.com/apache/spark,python,2026-06-13T20:46:26.597057+00:00
4578002,faif/python-patterns,faif,1304661,python-patterns,A collection of design patterns/idioms in Python,Python,design-patterns|idioms|python,42801,7015,42801,14,3844,2012-06-06T21:02:35Z,2026-06-13T18:45:51Z,2026-03-13T17:04:16Z,master,False,False,False,,https://github.com/faif/python-patterns,python,2026-06-13T20:46:26.597062+00:00
83119431,apachecn/ailearning,apachecn,24802038,ailearning,AiLearning：数据分析+机器学习实战+线性代数+PyTorch+NLTK+TF2,Python,adaboost|apriori|deeplearning|dnn|fp-growth|kmeans|logistic|lstm|mahchine-leaning|naivebayes|nlp|pca|python|recommendedsystem|regression|rnn|scikit-learn|sklearn|svd|svm,42318,11541,42318,4,171378,2017-02-25T08:53:02Z,2026-06-13T20:39:20Z,2024-11-12T16:21:55Z,master,False,False,False,NOASSERTION,https://github.com/apachecn/ailearning,python,2026-06-13T20:46:26.597067+00:00
31522041,vnpy/vnpy,vnpy,11263900,vnpy,基于Python的开源量化交易平台开发框架,Python,algotrading|finance|fintech|investment|python|quant|trading|vnpy,41601,11898,41601,13,303262,2015-03-02T03:36:58Z,2026-06-13T19:14:54Z,2026-05-17T08:05:41Z,master,False,False,False,MIT,https://github.com/vnpy/vnpy,python,2026-06-13T20:46:26.597072+00:00
125266328,psf/black,psf,50630501,black,The uncompromising Python code formatter,Python,autopep8|code|codeformatter|formatter|gofmt|hacktoberfest|pre-commit-hook|python|yapf,41559,2774,41559,288,8195,2018-03-14T19:54:45Z,2026-06-13T17:03:53Z,2026-06-11T16:35:01Z,main,False,False,False,MIT,https://github.com/psf/black,python,2026-06-13T20:46:26.597076+00:00
488641606,agno-agi/agno,agno-agi,104874993,agno,"Build, run, and manage agent platforms.",Python,agents|ai|ai-agents|developer-tools|python,40673,5521,40673,910,289462,2022-05-04T15:23:02Z,2026-06-13T17:53:31Z,2026-06-13T17:53:27Z,main,False,False,False,Apache-2.0,https://github.com/agno-agi/agno,python,2026-06-13T20:46:26.597080+00:00
806709826,2noise/ChatTTS,2noise,164844019,ChatTTS,A generative speech model for daily dialogue.,Python,agent|chat|chatgpt|chattts|chinese|chinese-language|english|english-language|gpt|llm|llm-agent|natural-language-inference|python|text-to-speech|torch|torchaudio|tts,39442,4241,39442,61,10772,2024-05-27T18:26:49Z,2026-06-13T18:21:48Z,2026-04-10T16:33:48Z,main,False,False,False,AGPL-3.0,https://github.com/2noise/ChatTTS,python,2026-06-13T20:46:26.597085+00:00
265122478,ManimCommunity/manim,ManimCommunity,65579849,manim,A community-maintained Python framework for creating mathematical animations. ,Python,animations|hacktoberfest|manim|math|python,38971,2908,38971,500,47361,2020-05-19T02:37:13Z,2026-06-13T19:47:38Z,2026-06-12T22:18:06Z,main,False,False,False,MIT,https://github.com/ManimCommunity/manim,python,2026-06-13T20:46:26.597090+00:00
263727855,pola-rs/polars,pola-rs,83768144,polars,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,arrow|dataframe|dataframe-library|dataframes|out-of-core|polars|python|rust,38752,2883,38752,2794,209399,2020-05-13T19:45:33Z,2026-06-13T19:39:31Z,2026-06-13T05:08:44Z,main,False,False,False,MIT,https://github.com/pola-rs/polars,python,2026-06-13T20:46:26.597094+00:00
118861276,gto76/python-cheatsheet,gto76,1396046,python-cheatsheet,Comprehensive Python Cheatsheet,Python,cheatsheet|python|python-cheatsheet|reference,38487,6707,38487,0,13513,2018-01-25T04:16:53Z,2026-06-13T14:59:32Z,2026-06-05T01:09:21Z,main,False,False,False,,https://github.com/gto76/python-cheatsheet,python,2026-06-13T20:46:26.597101+00:00
3544424,httpie/cli,httpie,24454777,cli,"🥧 HTTPie CLI  — modern, user-friendly command-line HTTP client for the API era. JSON support, colors, sessions, downloads, plugins & more.",Python,api|api-client|api-testing|cli|client|curl|debugging|developer-tools|development|devops|http|http-client|httpie|json|python|rest|rest-api|terminal|usability|web,38202,3944,38202,292,6925,2012-02-25T12:39:13Z,2026-06-13T18:48:21Z,2024-12-17T17:30:35Z,master,False,False,False,BSD-3-Clause,https://github.com/httpie/cli,python,2026-06-13T20:46:26.597106+00:00
4793392,sqlmapproject/sqlmap,sqlmapproject,735289,sqlmap,Automatic SQL injection and database takeover tool,Python,api-security|appsec|database|database-security|dbms|detection|exploitation|pentesting|python|security-testing|security-testing-tool|sql-injection|sqlinjection|webapp-security|webappsec,37653,6286,37653,51,94716,2012-06-26T09:52:15Z,2026-06-13T15:44:17Z,2026-06-12T15:08:15Z,master,False,False,False,NOASSERTION,https://github.com/sqlmapproject/sqlmap,python,2026-06-13T20:46:26.597111+00:00
101684374,satwikkansal/wtfpython,satwikkansal,10217535,wtfpython,What the f*ck Python? 😱,Python,documentation|gotchas|interview-questions|pitfalls|python|python-interview-questions|snippets|wats|wtf,36988,2668,36988,71,1464,2017-08-28T20:22:19Z,2026-06-13T19:27:39Z,2026-01-13T19:49:12Z,master,False,False,False,WTFPL,https://github.com/satwikkansal/wtfpython,python,2026-06-13T20:46:26.597116+00:00
1016323751,google/langextract,google,1342004,langextract,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.,Python,gemini|gemini-ai|gemini-api|gemini-flash|gemini-pro|information-extration|large-language-models|llm|nlp|python|structured-data,36880,2543,36880,105,10811,2025-07-08T20:46:06Z,2026-06-13T16:32:47Z,2026-05-21T06:15:17Z,main,False,False,False,Apache-2.0,https://github.com/google/langextract,python,2026-06-13T20:46:26.597121+00:00
355959597,Textualize/textual,Textualize,93378883,textual,The lean application framework for Python.  Build sophisticated user interfaces with a simple Python API. Run your apps in the terminal and a web browser.,Python,cli|framework|python|rich|terminal|tui,36261,1218,36261,281,496890,2021-04-08T15:24:47Z,2026-06-13T17:09:28Z,2026-05-27T07:26:35Z,main,False,False,False,MIT,https://github.com/Textualize/textual,python,2026-06-13T20:46:26.597125+00:00
520969009,mouredev/Hello-Python,mouredev,17043402,Hello-Python,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA...",Python,backend|chatgpt|chatgpt-api|fastapi|frontend|gpt-3|gpt-4|mongodb|openai|openai-api|python|python3|reflex|tutorial,36017,2311,36017,35,5715,2022-08-03T17:14:53Z,2026-06-13T19:27:56Z,2025-08-11T12:00:01Z,main,False,False,False,Apache-2.0,https://github.com/mouredev/Hello-Python,python,2026-06-13T20:46:26.597129+00:00
1864233,frappe/erpnext,frappe,836974,erpnext,Free and Open Source Enterprise Resource Planning (ERP),Python,accounting|asset-management|crm|distribution|erp|erpnext|frappe|healthcare|hrms|manufacturing|point-of-sale|procurement|project-management|python|retail|support,35584,11672,35584,2113,1719950,2011-06-08T08:20:56Z,2026-06-13T20:12:47Z,2026-06-13T19:06:15Z,develop,False,False,False,GPL-3.0,https://github.com/frappe/erpnext,python,2026-06-13T20:46:26.597134+00:00
